Restaurant ID,Restaurant Name,Country Code,Avg. daily orders,City,Address,Locality,Locality Verbose, Longitude , Latitude ,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Percentage online orders,Desserts,CafÈ Flag,Alcohol,Price range,Q1,Q2,Q3,Q4,Aggregate,Votes
311485,Green Chick Chop,1,37,New Delhi,"Shop 9, Shopping Complex, DDA Marg, Near Canara Bank, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.18 , 28.56 ,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,,,,,1,2.4,2.9,3,3.3,2.9,10
2870,Hasty Tasty,1,28,New Delhi,"DDA Flats, Super Bazar, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.18 , 28.56 ,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,,,,,1,2.9,3,3.2,4.1,3.3,86
18397908,Hunter's Kitchen,1,25,New Delhi,"253, B-1, Ground Floor, Behind Multi Level Parking, Rama Market, Munirka Village, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,"North Eastern, North Indian",1000,Indian Rupees(Rs.),Yes,No,,,,,3,2.8,2.7,2.9,3.6,3,6
312765,Manahang Restaurant,1,47,New Delhi,"230-B, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,"Chinese, North Indian",500,Indian Rupees(Rs.),No,No,,,,,2,2.9,2.9,2.8,4.2,3.2,12
5879,Mezbaan Restaurant,1,48,New Delhi,"383/1-B, Mir Singh Complex, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,Yes,38%,,,,2,3,3.5,3.5,3.6,3.4,135
304621,Moon Light Sweets,1,25,New Delhi,"Shop 1-A, Shopping Centre 2, DDA Flats, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.55 ,"Mithai, Street Food",200,Indian Rupees(Rs.),No,No,,,,,1,3.2,2.9,3.2,3.9,3.3,16
18472788,North East Castle,1,39,New Delhi,"Shop 7, Capital Court, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.18 , 28.56 ,Cafe,500,Indian Rupees(Rs.),No,No,,,1,,2,2.4,3,2.5,3.7,2.9,4
309510,Pizza Point,1,47,New Delhi,"Baba Gang Nath Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,"Fast Food, Pizza",350,Indian Rupees(Rs.),No,No,,,,,1,2.9,3,3,2.7,2.9,10
300259,Roll Point,1,36,New Delhi,"551, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,Fast Food,200,Indian Rupees(Rs.),No,No,,,,,1,2.5,2.5,2.9,3.3,2.8,7
310430,Sanjha Tandoor,1,42,New Delhi,"Shop 2, DDA Shopping Complex, Phase II, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.18 , 28.55 ,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,,,,,2,2.9,2.4,2.4,3.5,2.8,17
300273,Sayyam,1,42,New Delhi,"209-B, Baba Ganga Nath Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,Chinese,250,Indian Rupees(Rs.),No,No,,,,,1,2.6,2.4,2.4,3.4,2.7,16
7393,Shiv Bhojnalaya,1,33,New Delhi,"92-G/1, Partap Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,"South Indian, North Indian, Fast Food",250,Indian Rupees(Rs.),No,No,,,,,1,2.7,2.8,2.8,2.9,2.8,12
311451,Subway,1,48,New Delhi,"250-B/2, Opposite Vasant Vihar Bus Depot, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,38%,,,1,2,3,3.3,3.5,3.8,3.4,78
7240,Take Away,1,25,New Delhi,"551-A, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,Chinese,400,Indian Rupees(Rs.),No,No,,,,,1,2.6,2.4,2.7,3.9,2.9,20
300268,Vedanta's,1,28,New Delhi,"209-B/3, SS Rathi Complex, BGN Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,"North Indian, Chinese",650,Indian Rupees(Rs.),No,No,,,,,2,2.2,2.3,2.7,3.6,2.7,66
310328,Asian Chopstick,1,23,New Delhi,"Shop 2, 352-D, Gym Building, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.55 ,"Chinese, Thai",400,Indian Rupees(Rs.),No,No,,,,,1,3.5,3.3,3.5,3.7,3.5,27
309471,Chinese Delights,1,44,New Delhi,"12, DDA Commercial Complex, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.18 , 28.56 ,"Chinese, North Indian",400,Indian Rupees(Rs.),No,Yes,38%,,,,1,3.2,3.6,3,4.2,3.5,21
18383522,Dezertfox,1,43,New Delhi,"Ko352/E15,  Village, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.55 ,"Bakery, Desserts",550,Indian Rupees(Rs.),No,Yes,48%,1,,,2,3.5,3.4,3.6,4.3,3.7,21
18424615,Aggarwal Sweets,1,29,New Delhi,"Munirka Shopping Complex, Behind Multilevel Parking, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.18 , 28.56 ,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,,,,,1,0,-0.5,-0.3,0.8,0,1
18425758,Aggarwal Sweets,1,23,New Delhi,"Shop 1, Main Rama Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,,,,,1,-0.1,-0.2,-0.1,0.4,0,2
18425178,Al Meraj Chicken Shop,1,43,New Delhi,"249, Rama Market, Munirka Village, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,"Awadhi, Mughlai",100,Indian Rupees(Rs.),No,No,,,,,1,-0.5,-0.5,0.1,0.9,0,0
18354994,Chinese Food Corner,1,43,New Delhi,"179, Near Jain Sweet, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,"Chinese, North Indian",400,Indian Rupees(Rs.),No,No,,,,,1,-0.2,-0.2,0.1,0.3,0,0
18146362,Creative Food House,1,28,New Delhi,"249, Rama Market, Munirka Village, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,"Continental, Chinese, North Indian",400,Indian Rupees(Rs.),No,No,,,,,1,-0.2,-0.1,-0.5,0.8,0,3
18425175,D.A.A.,1,35,New Delhi,"236, Munirka Village Baburam Chowk, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,Chinese,300,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.1,-0.4,0.4,0,0
18225831,Dee Cake Shop,1,37,New Delhi,"336, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,Bakery,300,Indian Rupees(Rs.),No,No,,,,,1,-0.3,0,-0.2,0.5,0,3
18354988,Jaca Restaurant,1,34,New Delhi,"212-A, Six-Ten Building, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,,,,,1,-0.5,-0.2,-0.1,0.8,0,0
18425772,King Of Roll,1,46,New Delhi,"Dr. Kapoor Wali Gali, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,Fast Food,100,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.2,-0.2,0.3,0,0
18354998,Kirti Food Plaza,1,27,New Delhi,"C-249, Rama Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,North Indian,100,Indian Rupees(Rs.),No,No,,,,,1,-0.5,-0.4,0.1,0.8,0,0
18354992,KT's Shik-Shack,1,35,New Delhi,"F-92, Hanuman Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,Street Food,200,Indian Rupees(Rs.),No,No,,,,,1,-0.4,0,0.1,0.3,0,1
309509,Namaste Restaurant,1,48,New Delhi,"Dr Kapoorwali Gali, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,Chinese,300,Indian Rupees(Rs.),No,No,,,,,1,-0.1,-0.2,0.1,0.2,0,1
18423905,Nishaj Chicken Corner,1,31,New Delhi,"Shop 138, Dr. Kapoor Wali Gali, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,North Indian,200,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.2,0,0.1,0,0
18357566,Royal Bakery,1,36,New Delhi,"F- 92, Hanuman Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,"Bakery, Desserts",200,Indian Rupees(Rs.),No,No,,1,,,1,-0.4,-0.1,-0.3,0.8,0,2
18425768,S.R. Bakers,1,40,New Delhi,"Shop 210, Munirka Village, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,Bakery,100,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.5,-0.1,0.5,0,0
18025119,Shahi Muradabadi,1,45,New Delhi,"247/A, Rama Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi", -   , -   ,Mughlai,300,Indian Rupees(Rs.),No,No,,,,,1,-0.3,0.1,-0.1,0.3,0,0
18472683,Shree Vinayaga Restaurant,1,47,New Delhi,"K-92, Bank Street, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,South Indian,400,Indian Rupees(Rs.),No,No,,,,,1,-0.5,-0.1,-0.5,1.1,0,0
18425739,The Cake Basket,1,44,New Delhi,"Rama Shopno.4 Market Munirka, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,Bakery,100,Indian Rupees(Rs.),No,No,,,,,1,-0.2,-0.5,-0.5,1.2,0,1
18468524,The Pure Kitchen,1,27,New Delhi,"Near Pal Dairy, Opposite JNU, Munirka Vihar, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.19 , 28.53 ,"Chinese, Continental, North Indian",250,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.1,-0.3,0.8,0,0
18354996,The Yolmo Kitchen,1,46,New Delhi,"Rama Market, Near Slice of Italy, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,Chinese,500,Indian Rupees(Rs.),No,No,,,,,2,-0.3,-0.2,0.1,0.4,0,0
18229077,Zawlbuk,1,29,New Delhi,"212, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,Tibetan,300,Indian Rupees(Rs.),No,No,,,,,1,-0.2,-0.3,-0.2,0.7,0,2
300275,Anupam Restaurant,1,43,New Delhi,"205-F, Main Road, Furniture Market, Munirka, New Delhi",Munirka,"Munirka, New Delhi", 77.17 , 28.56 ,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,37%,,,,2,1.8,2.1,2.4,2.9,2.3,32
9251,Bobby Di Punjabi Rasoi,1,41,New Delhi,"22, Near Health Centre, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,North Indian,150,Indian Rupees(Rs.),No,No,,,,,1,2.6,2.5,2.7,3.8,2.9,4
18471235,Aditya Da Vaishno Dhaba,1,48,New Delhi,"Arjun Park, Near Metro Pillar 58, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 77.01 , 28.62 ,North Indian,250,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.2,-0.5,1.1,0,0
306695,Aggarwal Bikaner Sweets,1,33,New Delhi,"Gurgaon Road, Near Aggarwal Medicos, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 77.00 , 28.56 ,Mithai,100,Indian Rupees(Rs.),No,No,,,,,1,-0.5,0,0.1,0.4,0,1
9281,Aggarwal Sweet Centre,1,29,New Delhi,"1675, Chhawla Bus Stand, Mittal Market, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,Mithai,200,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.1,-0.3,0.3,0,1
18432222,Anjel China & Tibetian Food,1,37,New Delhi,"Chawla Gurgaon Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 77.00 , 28.56 ,"Tibetan, Chinese",400,Indian Rupees(Rs.),No,No,,,,,1,0,0.1,0,-0.1,0,0
18471254,Annpurna Rasoi,1,47,New Delhi,"Rz-11/12, Najafgarh Nagloi Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 77.00 , 28.63 ,"North Indian, Fast Food",200,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.1,-0.1,0.6,0,0
18371414,Apni Rasoi,1,40,New Delhi,"Plot 2, Shyam Enclave, Main Goyla Road, Deen Pur, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 77.00 , 28.59 ,"Mughlai, North Indian",300,Indian Rupees(Rs.),No,No,,,,,1,-0.1,0.1,-0.5,0.5,0,0
306678,Bajrang Misthan Bhawan,1,48,New Delhi,"Main Paprawat Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,Mithai,100,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.2,0,0.6,0,0
18371416,Bake Town,1,26,New Delhi,"A-9, Laxmi Garden, Tuda Mandi, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,"Bakery, Chinese",200,Indian Rupees(Rs.),No,No,,,,,1,-0.1,0,0,0.1,0,0
18361199,Bikaner Sweets & Restaurant,1,41,New Delhi,"Near Khaira Mod, Bahadurgarh Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.98 , 28.62 ,"Mithai, South Indian, Street Food",200,Indian Rupees(Rs.),No,No,,,,,1,-0.1,0,-0.5,0.6,0,0
312620,Brown Town Bakers,1,43,New Delhi,"RZ-20-21, Old Roshan Pura, Parawat Road, Near Post Office, Chawla Stand, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.98 , 28.61 ,"Desserts, Fast Food",150,Indian Rupees(Rs.),No,No,,1,,,1,-0.4,-0.4,-0.5,1.3,0,1
18432206,Captain Food Factory,1,26,New Delhi,"1620-B/2 Opposite HDFC Bank, Thana Road,Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.98 , 28.61 ,Chinese,500,Indian Rupees(Rs.),No,No,,,,,2,-0.2,0,-0.1,0.3,0,1
311394,Cheffron Bakery,1,40,New Delhi,"B-26, Gopal Nagar, Main Dhansa Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.97 , 28.61 ,Bakery,250,Indian Rupees(Rs.),No,No,,,,,1,-0.4,0,0,0.4,0,2
18471270,Chicken Darwar,1,31,New Delhi,"CRPF Camp, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.96 , 28.64 ,"Fast Food, Mughlai",350,Indian Rupees(Rs.),No,No,,,,,1,-0.2,-0.5,-0.3,1,0,0
313349,Chili's Treat,1,42,New Delhi,"1247, 1/4 Thana Road, Opposite Oriental Bank of Commerce, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.98 , 28.61 ,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.3,-0.5,0.7,0,3
18359302,Chilli Tadka,1,44,New Delhi,"Laxmi Vatika, Nagloi Road, Jal Vihar Bus Stand, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 77.00 , 28.63 ,"Chinese, Fast Food",250,Indian Rupees(Rs.),No,No,,,,,1,-0.3,-0.4,-0.1,0.8,0,0
18352287,Chinese Food Point,1,44,New Delhi,"Opposite BDO Office, Gurgaon Road, Roshan Pura, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.60 ,Chinese,300,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.2,-0.3,0.4,0,0
9262,Chinese Temptation,1,31,New Delhi,"Near Delhi Gate, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,,,,,1,0,-0.2,-0.1,0.3,0,2
18469981,Dana Pani,1,38,New Delhi,"Gemini Park, Near Metro Pillar 63, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 77.01 , 28.62 ,North Indian,250,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.3,-0.3,1,0,0
18349922,Dev Sweets & Restaurant,1,33,New Delhi,"Main Goyla, Deenpur Road, Near 25 Feet Road, Shyam Vihar, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 77.00 , 28.59 ,"North Indian, Chinese, South Indian",400,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.3,-0.4,1.1,0,1
18432214,Dilli Darbar Chicken Point,1,33,New Delhi,"Deenpur Gurgaon, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.59 ,Mughlai,400,Indian Rupees(Rs.),No,No,,,,,1,-0.2,-0.4,0.1,0.5,0,0
310357,Food Point and Sweets Corner,1,36,New Delhi,"Near Tura Mandi, Old Kakrola Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,"South Indian, Fast Food, North Indian, Chinese",250,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.2,-0.4,1,0,2
18429155,Green Chick Chop,1,41,New Delhi,"RZ 4, Pillar 31, Roshanpura, Gurgaon Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.1,-0.4,0.9,0,0
18471319,Grover Burfee & Cakes,1,33,New Delhi,"301/1, Gaushala Road, Navada Bazar, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,"Bakery, Chinese",250,Indian Rupees(Rs.),No,No,,,,,1,0,-0.5,0.1,0.4,0,0
18471263,Hans's Planet-F,1,32,New Delhi,"Gurgaon Road, Near Aggarwal Medicos, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 77.00 , 28.56 ,"Chinese, Fast Food, North Indian",350,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.4,0.1,0.7,0,0
18432200,Hotel Delhi 43,1,48,New Delhi,"Nagloi, Near Nirmal Vihar, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.62 ,North Indian,700,Indian Rupees(Rs.),Yes,No,,,,,2,-0.5,-0.4,0.1,0.8,0,0
18430911,Kanhaiya Fast Food,1,38,New Delhi,"Shop 21, Bhagat Singh Market, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,,,,,1,-0.1,-0.3,-0.4,0.8,0,0
18354672,Karol Bagh Ke Chhole Bhature,1,36,New Delhi,"Opposite Peer Baba, Gurgaon Road, Roshan Pura, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.60 ,North Indian,150,Indian Rupees(Rs.),No,No,,,,,1,0,0.1,-0.4,0.3,0,0
18352275,King's Food,1,47,New Delhi,"Plot 2-A, Gopal Nagar Extension, Near Goodwil School, Surakhpur Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.97 , 28.62 ,Chinese,250,Indian Rupees(Rs.),No,No,,,,,1,-0.3,-0.1,-0.4,0.8,0,0
303500,Lamba Sweets Corner,1,23,New Delhi,"Khaira Mod, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.98 , 28.61 ,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.1,-0.3,0.8,0,2
18431998,Laxmi Food Corner,1,27,New Delhi,"Opposite BSES Office Najafgarh, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,"Fast Food, North Indian",200,Indian Rupees(Rs.),No,No,,,,,1,0,-0.5,-0.5,1,0,0
18430900,Lounge Bakery,1,40,New Delhi,"Goyala Road, Shyam Vihar Phase 2, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 77.00 , 28.59 ,Bakery,400,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.3,-0.5,0.7,0,0
18313125,Mehtaab Sweet Corner & Restaurant,1,30,New Delhi,"Vinoba Enclave, Bahadurgarh Road, CRPF Camp, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.96 , 28.64 ,"North Indian, Chinese, Street Food",200,Indian Rupees(Rs.),No,No,,,,,1,0.1,0,0,-0.1,0,0
18430579,Melting Food Point,1,37,New Delhi,"Opposite Gyan Jyoti Public School, Gurgaon Road, Chhawla, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 77.00 , 28.57 ,Chinese,300,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.2,0.1,0.5,0,0
8957,Mithla Dhabha,1,47,New Delhi,"Baba Haridas Market, Chara Mandi Chowk, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,North Indian,200,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.4,-0.2,0.5,0,1
9635,Mittal Caterer,1,29,New Delhi,"Near Chhawala Bus Stand, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,"Street Food, South Indian, Mithai",200,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.4,-0.2,0.5,0,2
18352288,Mittal Restaurant & Fast Food,1,42,New Delhi,"32/4, Chawla Stand, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,"Fast Food, South Indian, Mithai",400,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.4,-0.2,0.5,0,0
18349914,NBC Nirankari Bakers,1,43,New Delhi,"Khaira Mod, Near Suraj Cinema, Opposite Janta Xray Lab, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.98 , 28.61 ,"Pizza, Fast Food, Bakery",200,Indian Rupees(Rs.),No,No,,,,,1,0,-0.2,0,0.2,0,1
18430569,Pind Balluchi,1,33,New Delhi,"4-B/16, Najafgarh Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 77.01 , 28.62 ,"North Indian, Mughlai",800,Indian Rupees(Rs.),Yes,No,,,,,2,0.1,0.1,-0.3,0.1,0,0
18361211,Prem Chinese Fast Food,1,28,New Delhi,"Main Dhansa Road, Near Nanak Pyaoo, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.97 , 28.61 ,Chinese,150,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.1,-0.5,1,0,0
18471287,Punjabi Rasoi,1,39,New Delhi,"CRPF Camp, Jharoda Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.96 , 28.64 ,Fast Food,200,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.2,-0.1,0.2,0,0
304393,Punjabi Special,1,29,New Delhi,"Shop 35-36, Dwarka Vihar, C Block, Near Radha Krishna Vatika, Old Kakrola Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,North Indian,250,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.4,-0.2,0.5,0,2
18361217,Radhe Shyam Dhaba,1,47,New Delhi,"Main Dhansa Road, Near Nanak Pyaoo, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.96 , 28.61 ,North Indian,250,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.5,0,0.9,0,0
5483,Raj Rasoi,1,43,New Delhi,"9, Roshan Garden, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,North Indian,150,Indian Rupees(Rs.),No,No,,,,,1,-0.5,-0.5,-0.3,1.3,0,2
9271,Raju De Special Paneer Wale,1,43,New Delhi,"1506, Chawla Stand, Gaushala Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,North Indian,50,Indian Rupees(Rs.),No,No,,,,,1,-0.1,-0.3,-0.3,0.7,0,0
304610,Sangeeta Dhaba,1,33,New Delhi,"Plot 1, Nagli Sakravati Chowk, Opposite Metro Pillar 71, Main Uttam Nagar Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 77.01 , 28.62 ,North Indian,300,Indian Rupees(Rs.),No,No,,,,,1,0,-0.5,-0.2,0.7,0,0
303537,Sat Narayan Fast Food,1,36,New Delhi,"Dhansa Mod, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.98 , 28.61 ,"Mithai, Chinese",150,Indian Rupees(Rs.),No,No,,,,,1,0,-0.1,-0.1,0.2,0,1
18430576,Shahi Chicken Point,1,47,New Delhi,"Deenpur, Gurgaon Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.59 ,Mughlai,200,Indian Rupees(Rs.),No,No,,,,,1,-0.3,-0.5,-0.1,0.9,0,0
304405,Sharma Sweets,1,40,New Delhi,"Shop 1, Nangloi Stand, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.98 , 28.62 ,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,,,,,1,0,0.1,-0.1,0,0,0
18471313,Shere Hind Chicken Corner,1,45,New Delhi,"Chhawla Stand, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,Mughlai,300,Indian Rupees(Rs.),No,No,,,,,1,-0.5,-0.3,-0.3,1.1,0,0
306710,Shiv Shakti Dhaba,1,30,New Delhi,"Near Kakrola Road, Tura Mandi, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.61 ,North Indian,100,Indian Rupees(Rs.),No,No,,,,,1,-0.4,-0.1,-0.3,0.8,0,0
18430570,Shree Shyam Sweets,1,42,New Delhi,"Gurgaon Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.60 ,Street Food,150,Indian Rupees(Rs.),No,No,,,,,1,0.1,0.1,-0.4,0.2,0,0
303497,Shri Shyam Ji Shudh Shakahari Bhojnalaya,1,42,New Delhi,"Khaira Mod, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.97 , 28.61 ,North Indian,150,Indian Rupees(Rs.),No,No,,,,,1,0.1,-0.4,-0.3,0.6,0,0
18270343,Sky Hawk,1,43,New Delhi,"RZ-132, 1st Floor, Near Reliance Fresh, New Roshanpura, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.99 , 28.60 ,"North Indian, Chinese, Continental",600,Indian Rupees(Rs.),No,No,,,,,2,-0.3,-0.2,-0.3,0.8,0,1
18361200,Snack Shack,1,29,New Delhi,"Opposite Sri Ram International School, Main Dhansa Road, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi", 76.97 , 28.61 ,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,,,,,1,-0.1,-0.2,-0.1,0.4,0,0
